0.5719570187115856;[0.10744116719831553, 0.2838897586574416, 0.47617131138565705, 0.9821784945319767, 0.5748422082226601, 0.7142266048599728, 0.7800595285386821, 0.1502412054462045];[0.88025, 1.72658, 0.21967, 1.50364, 0.4164, 1.20632, 0.35478, 0.61097, 2.80526, 1.30946, 0.032170000000000004, 4.8719, 0.71702, 0.36197, 0.25781, 50.0, 366.0009, 137.6983, 132.56711, -1.44468]
0.5544419174373417;[0.3865578026061569, 0.09169122724092271, 0.47577411391417346, 0.9596398309123321, 0.939106870953207, 0.6736673429887068, 0.6856068008640553, 0.1211230009114287];[1.28678, 1.12871, 0.96556, 1.23527, 0.78669, 2.94007, 0.53681, 0.14496, 1.07979, 0.44085, 0.013470000000000003, 5.52735, 0.02636, 0.72288, 0.48582, 50.0, 447.56128, 246.55111, 77.10336, 0.89669]
0.47848135199140907;[0.5417861894926025, 0.19058505476640175, 0.5981642865900921, 0.939646329852347, 0.9633819473925778, 0.9501801024942376, 0.7454723573131922, 0.14400873077285037];[0.55019, 0.88472, 0.65984, 1.56157, 0.4323, 2.87766, 0.92603, 1.85391, 1.94096, 1.24121, 0.08659900000000001, 2.02802, 0.05753, 0.15668, 0.19652, 50.0, 226.68503, 208.6416, 124.55298, -1.89948]
0.5078219975251924;[0.31640289146442757, 0.2493186333929296, 0.5235240045912598, 0.9788882320477788, 0.7528618609393303, 0.9594804973828867, 0.7982894487388118, 0.16252963569632012];[1.978, 0.43869, 1.32778, 0.20669, 0.66556, 2.01274, 1.03613, 0.90831, 1.76513, 1.04419, 0.08049800000000001, 5.57008, 0.43063, 0.26979, 0.41834, 50.0, 372.84982, 124.90646, 98.85182, -1.78395]
0.6139508054064582;[0.1866285478503944, 0.29469996824206457, 0.49125348170265715, 0.8714119552759257, 0.4646384955992874, 0.3613899281055233, 0.6298672101491699, 0.13416368398146056];[1.98014, 0.24321, 1.69323, 0.5863, 0.78834, 2.42235, 1.41904, 1.42559, 2.5981, 1.04974, 0.005065000000000001, 2.57023, 0.52966, 0.2581, 0.43495, 50.0, 351.15393, 123.70249, 92.89996, 0.63532]
0.41247013379773034;[0.5304820282643143, 0.5835291408853042, 0.6563003426432228, 0.889124774103768, 0.9116924663673025, 0.7445261857343923, 0.8328327693487454, 0.14225583973635167];[0.48798, 1.95842, 1.70943, 0.44479, 0.7698, 1.08796, 0.22129, 0.29625, 2.90875, 1.76552, 0.050760000000000007, 1.77956, 0.68201, 0.16663, 0.2349, 50.0, 239.72649, 52.62394, 50.68626, 0.42039]
0.5004225629508147;[0.5269038170428682, 0.11742017400595572, 0.571359334601957, 0.9713274802729897, 0.9338769129054049, 0.9759240970688002, 0.763423633436009, 0.13101233488849412];[0.1453, 0.68219, 1.30209, 0.92498, 0.78466, 2.46754, 0.07742, 0.52949, 0.76164, 0.68012, 0.09429800000000002, 2.70561, 0.36432, 0.3488, 0.33873, 50.0, 241.77943, 127.00253000000001, 59.593180000000004, -0.86441]
0.47374461873021173;[0.6891244049929004, 0.22957462144714114, 0.7005647300448983, 0.8364339247081923, 0.8597479834672657, 0.5941455330185537, 0.771387556799282, 0.13270227537402618];[1.70868, 1.05528, 1.75457, 1.71626, 0.5738, 1.32329, 0.90505, 0.58405, 2.75667, 0.44731, 0.07094000000000002, 2.80753, 0.71251, 0.13114, 0.1054, 50.0, 326.4981, 205.91699, 75.61582, 0.88269]
0.4436401103738351;[0.6470900912619904, 0.6571252631905106, 0.7186865192779343, 0.7810726884303086, 0.8294297076181711, 0.3804808976277889, 0.8198680836229776, 0.12821344406995244];[1.58186, 1.85665, 1.4366, 1.29646, 0.64813, 2.39276, 0.51398, 0.99802, 0.64689, 0.14464, 0.03351200000000001, 5.07291, 0.21325, 0.36994, 0.16703, 50.0, 184.53071, 128.03967, 79.38427, 1.63637]
0.6032315945065478;[0.08438912032564905, 0.1342786902339892, 0.43564756090098045, 0.9609879811743981, 0.699236174011118, 0.6362384182090708, 0.7724796406838917, 0.14634451370439908];[0.35779, 1.76371, 0.55094, 1.08888, 0.58207, 2.11664, 0.49178, 1.17326, 2.71248, 0.79171, 0.033967000000000004, 5.12267, 0.03824, 0.50158, 0.28246, 50.0, 383.39878, 124.58812, 117.29033, -1.27756]
