0.4543192825657535;[0.6876862616026015, 0.2574584352069891, 0.6747189743985695, 0.8674547023473916, 0.878563232284542, 0.7929623715817574, 0.7681695177666596, 0.12386793502430984];[1.50844, 1.77111, 1.85138, 0.66686, 0.49199, 2.51902, 0.40229, 2.37129, 1.21475, 0.3902, 0.08238300000000001, 4.91704, 0.86331, 0.23683, 0.32671, 50.0, 297.97205, 117.75871, 78.44715, 1.28099]
0.5033069391683724;[0.4857286699214085, 0.12824214853250238, 0.5893671273469563, 0.9211251948509832, 0.8965749319191426, 0.9439163615239855, 0.7610861998453712, 0.13031975216341438];[1.82112, 0.89294, 1.10219, 1.55649, 0.5848, 2.27573, 1.19924, 1.239, 1.94236, 0.86873, 0.04777200000000001, 5.41024, 0.73893, 0.27691, 0.11913, 50.0, 237.12822, 175.36397, 139.60623, 1.91862]
0.43431743221793906;[0.5273829943381416, 0.4219153195776715, 0.6153335688234449, 0.9245412045367833, 0.9184616858699926, 0.9521902565527808, 0.8139900070592438, 0.13149090687145593];[1.39154, 1.82765, 0.81724, 1.03107, 0.70473, 2.83421, 0.18517, 2.30245, 1.70113, 1.66621, 0.09051700000000001, 4.72796, 0.5275, 0.16944, 0.39527, 50.0, 394.41756, 151.26834, 102.25154, -0.46483]
0.3843720624576577;[0.7061119926276396, 0.5830052652296349, 0.6789000294978124, 0.9088144750488987, 0.8903624336049833, 0.9276353753529416, 0.7879245045419463, 0.13511431516997566];[0.31357, 0.44722, 1.73054, 1.28758, 0.6095, 1.52558, 0.74651, 1.02761, 2.72931, 0.28396, 0.04951700000000001, 3.16472, 0.23711, 0.40202, 0.34946, 50.0, 262.76449, 169.0732, 97.14985, -0.93804]
0.4231115542617165;[0.6554936593116829, 0.3852971923748125, 0.616141651590435, 0.9484721132905742, 0.9085743553697219, 0.9657943135528305, 0.758298951425207, 0.152832655725338];[1.50567, 0.59327, 0.86792, 1.97323, 0.74624, 1.52253, 0.91504, 1.46925, 1.96414, 0.26134, 0.03185400000000001, 5.76038, 0.95752, 0.59007, 0.15238, 50.0, 306.04156, 138.93416, 102.58234, -1.3138]
0.4732279948695611;[0.40808847309857166, 0.33368812602243136, 0.560192070569992, 0.9661270720317127, 0.8138455777424674, 0.9852457561722081, 0.7998269475901337, 0.14694178724008589];[0.53625, 0.77084, 0.99311, 1.18047, 0.75184, 2.71273, 0.51163, 0.34413, 2.14496, 1.22896, 0.08574600000000002, 4.67814, 0.55546, 0.23177, 0.42047, 50.0, 279.80179, 80.76264, 61.28337, -1.37379]
0.40444493984477664;[0.6738866596225582, 0.46063053736523685, 0.6395147525170997, 0.9360620381382022, 0.9169194499136938, 0.9839559355744425, 0.799119037657228, 0.1457250328636731];[1.36321, 0.66988, 1.56581, 0.17006, 0.75163, 2.32138, 0.50184, 0.64107, 1.29824, 0.31589, 0.07189500000000001, 4.4883, 0.65976, 0.44691, 0.47895, 50.0, 245.75762, 218.37451, 56.39521, -1.27542]
0.4295866263700668;[0.46298220144101776, 0.5979955989658752, 0.63968234040665, 0.8663160321967338, 0.8567102363762799, 0.6305341299980438, 0.8517009942857747, 0.16355998277565892];[1.8619, 1.46992, 1.66498, 1.09961, 0.60498, 1.62517, 0.86336, 0.17571, 2.88539, 1.83619, 0.03182600000000001, 1.82418, 0.85393, 0.19594, 0.21608, 50.0, 157.25836, 82.05609, 74.07895, 1.51412]
0.514122063708782;[0.529944194356845, 0.054621714855454195, 0.628510132225703, 0.8965255996995258, 0.9529547396248484, 0.7297922913676548, 0.7779200598122434, 0.14757828913305776];[1.53856, 0.89501, 0.62514, 0.19145, 0.72019, 1.18194, 0.92766, 0.51082, 1.32999, 1.27299, 0.09155600000000001, 2.86889, 0.32316, 0.18178, 0.48453, 50.0, 183.78796, 82.90142, 62.95841, 1.93068]
0.4571533020992426;[0.4448439491504502, 0.5764609395856628, 0.6151607120764138, 0.5332070403824883, 0.9052964523001465, 0.9629850076238307, 0.6833186892490636, 0.15874695388015564];[0.8748, 0.16016, 0.24091, 0.28843, 0.41503, 2.59704, 0.88057, 0.70422, 1.34349, 0.24734, 0.003943, 2.05578, 0.30685, 0.23266, 0.49029, 50.0, 284.33925, 169.33184, 161.97742, 1.57665]
0.4813448492185647;[0.6666642330991213, 0.13616128088354995, 0.6505174638612962, 0.9048734380019052, 0.8427939597746574, 0.8510409678257626, 0.7364317872464103, 0.13475147857593014];[0.58058, 1.90782, 0.34618, 0.56649, 0.44891, 2.84924, 0.60601, 0.16804, 0.85626, 0.12012, 0.09568300000000002, 2.97013, 0.98601, 0.72399, 0.38463, 50.0, 462.13459, 233.57974, 177.08572, -0.92075]
0.4715531798325412;[0.6918579257544277, 0.16309649396043158, 0.6372155773828282, 0.9306321309193308, 0.9294043821918309, 0.9801880731792942, 0.7265783082568608, 0.12422601022207339];[0.52457, 1.18986, 1.66928, 1.59484, 0.49386, 1.60597, 1.38124, 0.61271, 2.15494, 0.38318, 0.06941500000000002, 4.28317, 0.13892, 0.43029, 0.31469, 50.0, 208.6139, 197.98179, 117.20239000000001, 0.62942]
0.4695797724862063;[0.6275775518308748, 0.2015795815394107, 0.6229625128243738, 0.9164407691085407, 0.8457209025602168, 0.8150330095336654, 0.7619060423027163, 0.14910359893423863];[0.3601, 0.84045, 1.20288, 0.18186, 0.67556, 2.71495, 1.89811, 0.56308, 1.26438, 0.36906, 0.08778600000000002, 4.88342, 0.18228, 0.06042, 0.09769, 50.0, 178.87353, 143.86951, 77.42906, -1.51084]
0.43345531955615574;[0.5266090754555899, 0.409646651108881, 0.6411250597762221, 0.9297058346633085, 0.8883503326309296, 0.9055123386513948, 0.82677315534542, 0.13668170994497922];[0.641, 1.44223, 1.8502, 0.97127, 0.68539, 2.37463, 0.50468, 1.13726, 2.76448, 1.12399, 0.05472800000000001, 2.17045, 0.24049, 0.19956, 0.12636, 50.0, 180.79629, 71.13621, 64.73879, 0.47338]
0.4556075346972766;[0.4220609519996491, 0.6239139188033311, 0.6130773127124528, 0.7994301363254, 0.8260833131011869, 0.5784122642802361, 0.7800501145864134, 0.14042283617284845];[1.76262, 1.67279, 0.20046, 1.98285, 0.51755, 1.00122, 0.64874, 0.94164, 2.64998, 1.23171, 0.021909000000000005, 2.65012, 0.8088, 0.14478, 0.17937, 50.0, 240.66003, 183.37643, 111.13814, -1.28998]
0.49128766097135584;[0.6296546049050717, 0.1076149880126781, 0.5866707831681381, 0.9484618687271794, 0.8726368295518011, 0.9461617875851002, 0.7021475325568324, 0.1537916555791658];[1.22152, 0.28134, 1.06324, 0.54902, 0.46903, 1.38331, 0.50052, 1.1617, 0.99347, 0.21191, 0.07813000000000002, 5.40451, 0.91935, 0.56523, 0.4384, 50.0, 197.39138, 116.0846, 55.21291, -1.42172]
0.5203583440677304;[0.2353780257960637, 0.467128341262258, 0.5335979146049996, 0.9635623668891727, 0.580627194211199, 0.7336141520458812, 0.7369720465573256, 0.1266694778489224];[0.40441, 1.96614, 0.32641, 1.27128, 0.67769, 1.68737, 0.01004, 1.285, 2.10563, 1.28617, 0.016701000000000004, 4.74814, 0.96459, 0.29102, 0.15464, 50.0, 168.94728, 115.36421, 94.56795, 0.11926]
0.5455634221578505;[0.6043593707144586, 0.25577448118700075, 0.6773124564286741, 0.7988414130599174, 0.8425459509331472, 0.16235491235231025, 0.7825371427882715, 0.1325962544418116];[0.28533, 1.33455, 0.19657, 1.60094, 0.43555, 1.07247, 0.10695, 0.87972, 2.02769, 1.82615, 0.06312500000000001, 3.93631, 0.34609, 0.0258, 0.18101, 50.0, 137.80691, 115.64383, 103.79135, 1.65666]
0.41699586475178374;[0.4772496038947702, 0.58907977214291, 0.6121610405363858, 0.9079564732514749, 0.8779976287994243, 0.8494330691613025, 0.8379410660019845, 0.14779588545527475];[0.4393, 0.57522, 1.19832, 0.83739, 0.73206, 2.42868, 0.31489, 1.19474, 1.73634, 0.99199, 0.04283100000000001, 2.02485, 0.69952, 0.16378, 0.26336, 50.0, 169.65019, 90.08579, 79.38153, -1.96501]
0.42445106454209786;[0.6855413301333084, 0.48247089953777045, 0.7119535443653935, 0.8226114811362701, 0.8421424469061344, 0.6160987138043463, 0.7850109617247688, 0.13884258916880263];[1.55272, 1.59021, 1.5214, 1.30452, 0.61935, 2.34051, 1.91154, 1.96458, 2.64026, 0.15627, 0.05019600000000001, 3.0543, 0.91504, 0.53936, 0.44164, 50.0, 315.27319, 126.87514, 107.73699, 1.65411]
0.522749615988637;[0.32391077766472487, 0.4227072999670787, 0.53664065813142, 0.74665702057671, 0.6460129459959962, 0.6902611498693612, 0.6160595556986518, 0.13499480308615014];[0.763, 1.68551, 1.03999, 0.31011, 0.65904, 2.9631, 1.00474, 2.32048, 1.05085, 0.8966, 0.0057480000000000005, 2.46877, 0.28075, 0.19686, 0.11544, 50.0, 186.89998, 104.40721, 87.85301, 0.58737]
