0.5186093181150115,0.492694144771172,0.08921551217410983,0.530540951700375,0.9765051630234599,0.9703243079687041,0.8660377554793984,0.705910884839522,0.1406405629966786,1.34135,0.27219,0.46746,0.17147,0.79622,1.0411,0.97707,0.98261,0.96425,0.44534,0.03881400000000001,3.12915,0.99952,0.59752,0.24376,27.1687,331.53928,246.90878,134.7128,-1.18861
0.5022334329317136,0.28247641709474147,0.3872628429509902,0.5440672794582826,0.9865790216731744,0.6625117167400001,0.8907072859772699,0.7950212897289274,0.13299009525793692,0.26237,0.3326,0.52633,1.49245,0.44521,1.92486,0.58814,0.07433,2.52386,2.2764,0.05020600000000001,1.75386,0.92942,0.32118,0.40592,17.7934,361.63091,105.90068,53.54302,-0.75995
0.5065210405151621,0.36862348924892707,0.4518316628079746,0.5579334301812995,0.5347950546295612,0.9650415440031638,0.8335134991195461,0.623265355811564,0.12211825537424613,0.40635,0.92704,1.35449,1.30825,0.48472,1.31865,1.31665,1.02354,2.21221,0.44319,0.004169000000000001,4.93865,0.40668,0.20598,0.49524,33.14276,319.19439,214.59445,173.18538,1.09989
0.40759607658085456,0.624428501105811,0.4874544644358648,0.6327413382845367,0.8944686734893657,0.8597827506591691,0.8181747829586139,0.8256461031453529,0.1656240278201267,1.28991,1.82153,1.51432,1.06464,0.76802,2.72596,0.71643,0.18203,2.25674,0.30657,0.08414600000000001,5.80467,0.92517,0.14938,0.34763,47.09349,127.52467,117.35714,61.25495,-1.71111
0.4213373028840325,0.7366251288072821,0.3862886658225767,0.7194449119221623,0.8709581768596142,0.8723572750924063,0.684035459437665,0.811568203571976,0.14724135281214487,1.74363,0.97342,0.46623,1.30762,0.60515,1.74029,0.66317,0.27113,1.55196,0.31759,0.05624700000000001,2.3441,0.88541,0.29648,0.27016,22.12797,113.14861,93.23358,65.15459,1.46973
0.4143915478269412,0.6388197578511883,0.711287734100919,0.7251211103780799,0.7828899098291446,0.8357537084601011,0.5490953588024764,0.7860708196288232,0.12752984560050884,0.58139,0.6596,0.40146,1.04989,0.6337,1.62889,0.79359,0.97117,2.80238,0.12133,0.026801000000000005,5.0219,0.43308,0.49473,0.34884,35.87171,243.03442,120.8011,59.11859,1.53452
0.5107559135952571,0.5067029195688884,0.17607963015778783,0.5237682579937759,0.9739905491393178,0.9843556786169362,0.7251290932093017,0.6783928914983517,0.1293203891678673,1.67797,1.01093,1.39011,0.60816,0.52601,1.30468,1.29094,0.48035,2.70178,0.37932,0.0061470000000000006,2.4211,0.02631,0.75234,0.20665,24.9558,137.03121,126.13841,91.78736,-0.36185
0.38936977968525577,0.7184747242696359,0.537853875140623,0.6548664585708246,0.9568461739127959,0.9207712393730672,0.933447759902291,0.7433237602332742,0.1500196604033345,1.84096,0.74511,1.62482,0.56448,0.47423,1.46493,0.10024,0.0098,0.59309,0.25024,0.004400000000000001,1.82704,0.07791,0.73841,0.27006,6.76733,118.77452,90.13586,78.15007,0.84554
0.5411743306295069,0.3568275201519292,0.07923886194789542,0.5506744136854445,0.9687284491516907,0.762978757047529,0.9718276268981637,0.7468625802468667,0.12961925631832813,0.89901,0.37057,0.44117,1.13605,0.49982,2.66898,1.34181,0.75905,2.28307,2.00252,0.04757200000000001,5.36824,0.08228,0.30254,0.23315,21.96782,467.46379,80.17889,79.8366,1.84369
0.4873209719683025,0.5981479081190468,0.5583384235747617,0.7027485347543712,0.7964903532879299,0.8971619133356327,0.20533859441336555,0.8403453481146724,0.13630031460024236,0.56776,0.43413,0.18884,0.23023,0.56104,2.92538,0.295,0.85004,2.37405,2.28554,0.05797400000000001,2.49404,0.76485,0.05978,0.31661,32.79967,377.81595,151.99102,72.86519,0.89476
